Word,Average Matches
elite,1.3101512
lymph,0.90194386
edify,1.1650108
might,0.98963284
reset,1.3857452
visit,0.90539956
gusto,1.1727862
purse,1.4315335
vapor,1.2587473
crock,0.94038874
write,1.4691144
sunny,0.8859611
loath,1.4151188
chaff,0.8449244
slide,1.4423326
queer,1.0436285
venom,1.1775378
stamp,1.2259179
sorry,1.1058315
still,1.12527
acorn,1.4760259
aping,1.1887689
pushy,0.9576674
tamer,1.6272138
hater,1.6622031
mania,1.0444925
awoke,1.3105831
brawn,1.1909287
swift,1.0077754
exile,1.038013
birch,1.1136069
lucky,0.93822896
freer,0.9287257
risky,1.175378
ghost,1.1390929
plier,1.5265659
lunar,1.4691144
winch,0.95809937
snare,1.7149028
nurse,1.5196544
house,1.374946
borax,1.1762419
nicer,1.5282937
lurch,1.1961123
exalt,1.4328294
about,1.2842332
savvy,0.90453565
toxin,1.111879
tunic,1.1961123
pried,1.4064795
inlay,1.3697624
chump,0.83282936
lanky,1.1775378
cress,1.2872571
eater,1.5045357
elude,1.099784
cycle,1.111879
kitty,0.84276456
boule,1.3395249
moron,1.0228941
tenet,1.0021598
place,1.4717063
lobby,0.8686825
plush,1.0574514
vigil,0.7598272
index,1.1490281
blink,0.99956805
clung,1.038013
qualm,1.0112311
croup,1.1926566
clink,1.0777538
juicy,0.862203
stage,1.5334773
decay,1.3822894
nerve,1.1369331
flier,1.4665227
shaft,1.200864
crook,0.9464363
clean,1.5598272
china,1.2669547
ridge,1.3866091
vowel,1.174946
gnome,1.2427646
snuck,0.9827214
icing,0.8423326
spiny,1.1136069
rigor,1.0695465
snail,1.4565874
flown,0.98142546
rabid,1.3088553
prose,1.524838
thank,1.1693305
poppy,0.62721384
budge,1.0583153
fiber,1.3019439
moldy,1.0393089
dowdy,0.7161987
kneel,1.0768899
track,1.3231101
caddy,0.93045354
quell,0.95680344
dumpy,0.81555074
paler,1.6397408
swore,1.4591793
rebar,1.3339093
scuba,1.1658747
splat,1.3771058
flyer,1.3671706
horny,1.2336934
mason,1.3166307
doing,1.0971922
ozone,1.000432
amply,1.1308855
molar,1.4535637
ovary,1.2894168
beset,1.1395248
queue,0.67516196
cliff,0.8479482
magic,1.1239741
truce,1.4967602
sport,1.3568034
fritz,1.0336933
edict,1.3771058
twirl,1.2928725
verse,1.1663067
llama,0.8043197
eaten,1.3805616
range,1.5775378
whisk,0.8812095
hovel,1.2548596
rehab,1.4894168
macaw,0.80647945
sigma,1.1974082
spout,1.1926566
verve,0.900216
sushi,0.9088553
dying,0.98660904
fetid,1.2730021
brain,1.3866091
buddy,0.65701944
thump,0.9274298
scion,1.2682506
candy,1.1637149
chord,1.1693305
basin,1.2920086
march,1.2401727
crowd,1.0894169
arbor,1.1658747
gayly,0.9848812
musky,0.8604752
stain,1.4647949
dally,1.0246221
bless,1.1274298
bravo,1.224622
stung,1.1196544
title,1.3066955
ruler,1.3032397
kiosk,0.92613393
blond,1.0833694
ennui,1.1727862
layer,1.6704104
fluid,1.0060475
tatty,0.87559396
score,1.5688984
cutie,1.4146868
zebra,1.3408208
barge,1.4552916
matey,1.4457884
bluer,1.4103671
aider,1.6496761
shook,0.82203025
river,1.1697624
privy,1.0349892
betel,1.1524838
frisk,1.0846652
bongo,0.7762419
begun,1.136069
azure,1.4228941
weave,1.0142548
genie,1.1200864
sound,1.1524838
glove,1.2207344
braid,1.3088553
scope,1.3568034
wryly,0.90799135
rover,1.1809936
assay,0.8449244
ocean,1.5706264
bloom,0.82807773
irate,1.7779697
later,1.7784017
woken,1.1555076
silky,1.0937365
wreck,1.1822894
dwelt,1.2678186
slate,1.6838013
smack,1.0691144
solid,1.2768898
amaze,1.000432
hazel,1.3075594
wrist,1.2799137
jolly,0.774514
globe,1.2717062
flint,1.174514
rouse,1.5727862
civil,0.8237581
vista,1.2915766
relax,1.5062635
cover,1.3663067
alive,1.4725702
beech,0.93347734
jetty,0.9438445
bliss,0.95075595
vocal,1.2211663
often,1.361987
dolly,0.9226782
eight,1.3170626
joker,1.2073435
since,1.4336933
event,1.050108
ensue,1.1645788
shunt,1.1537797
diver,1.3213823
poser,1.524838
worst,1.2911447
sweep,0.97235423
alley,1.3110151
creed,1.187041
anime,1.4946004
leafy,1.3982722
bosom,0.8060475
dunce,1.2444924
stare,1.7654427
pudgy,0.8164147
waive,1.2764579
choir,1.2889849
stood,1.0190065
spoke,1.2505399
outgo,0.9066955
delay,1.4686825
bilge,1.2604752
ideal,1.5680345
clasp,1.2825054
seize,1.0349892
hotly,1.2025918
laugh,1.163283
sieve,1.0734341
block,0.96673864
meant,1.5032398
grape,1.4894168
noose,1.262203
hardy,1.2578833
shied,1.326134
drawl,1.2777538
daisy,1.2790496
putty,0.82289416
strut,1.1166307
burnt,1.2
tulip,1.1943845
crick,0.9291577
idyll,0.9101512
vixen,1.0535637
furor,0.9425486
geeky,0.8578834
cough,0.974946
naive,1.4302375
shoal,1.3939525
stork,1.2946005
bathe,1.4159827
aunty,1.2958963
check,0.90799135
prime,1.375378
brass,1.1455723
outer,1.5939525
furry,0.8349892
razor,1.0682505
elect,1.2215983
evict,1.2816415
imply,1.0177106
demur,1.3036717
quota,1.1814255
haven,1.3144709
cavil,1.2099352
swear,1.5611231
crump,1.0306696
dough,0.9412527
gavel,1.3226782
wagon,1.1343412
salon,1.4678186
nudge,1.1805615
harem,1.5028077
pitch,1.074298
sworn,1.2406048
pupil,0.9092873
excel,0.95161986
stony,1.2634989
cabin,1.2185745
unzip,0.87904966
queen,0.9196544
trout,1.1451404
polyp,0.9010799
earth,1.6622031
storm,1.3360691
until,1.2825054
taper,1.6479481
enter,1.34946
child,1.0764579
adopt,1.2807776
minor,1.2980561
fatty,0.95809937
husky,0.89546436
brave,1.3900648
filet,1.3930886
slime,1.4112312
glint,1.2146869
tread,1.6583153
steal,1.6838013
regal,1.6198704
guest,1.338229
every,1.0660907
murky,0.9550756
share,1.6410367
spore,1.524838
hoist,1.2889849
buxom,0.7481641
inner,1.336933
otter,1.3978401
dimly,1.0280777
level,0.8164147
sumac,1.1792656
donut,1.1736501
stilt,1.1170627
arena,1.45054
sheet,1.1909287
scrub,1.1347733
fancy,1.0933045
slimy,1.1352051
pearl,1.6397408
silly,1.0185745
porch,1.1589633
dingo,1.0971922
sepia,1.5447084
amble,1.3727862
shady,1.163283
bread,1.4855292
friar,1.1287256
reign,1.4643629
dairy,1.3736501
quill,0.7801296
cross,1.1218143
brood,0.94082075
tuber,1.4185746
shear,1.6410367
posit,1.27473
blank,1.112743
villa,1.0285097
shank,1.1481642
piggy,0.7412527
freak,1.3870411
which,0.7218143
among,1.1792656
fecal,1.411663
shell,1.1775378
would,1.0116631
algae,1.2617711
large,1.6198704
rabbi,1.1516199
agony,1.2306695
amuse,1.4419006
bushy,0.92354214
copse,1.3568034
swoon,0.8924406
knife,1.149892
pouch,0.9948164
ascot,1.4319655
plane,1.5157667
crown,1.1671706
urban,1.3045356
snide,1.4
relay,1.6704104
abide,1.4034557
viola,1.3071275
rajah,0.937365
straw,1.3930886
dilly,0.9114471
crash,1.3784018
amass,0.8051836
third,1.2526997
trick,1.2099352
tutor,1.1408207
woody,0.72527
blurb,0.9546436
grief,1.3161987
disco,1.1904968
where,1.0717063
sassy,0.85054
beach,1.3213823
sauna,1.1006479
comic,0.89460045
clued,1.2868251
creep,1.1766739
caste,1.5974082
graze,1.3550756
snuff,0.79697627
frock,1.0224622
gonad,1.2103672
drunk,1.0436285
prong,1.1688985
lurid,1.2781857
steel,1.3071275
halve,1.3568034
buyer,1.3105831
vinyl,1.0414687
utile,1.5010799
smell,1.1425486
adage,1.1460043
worry,0.9226782
tasty,1.1321814
local,1.1598272
trade,1.6583153
finch,0.9637149
ashen,1.5170627
modal,1.2518358
gaunt,1.2453563
clove,1.2846652
enact,1.5680345
adorn,1.4423326
roast,1.6
speck,1.1533477
sheik,1.2535638
missy,0.86004317
grunt,1.2142549
snoop,0.95809937
party,1.3719223
touch,1.1334773
mafia,0.8963283
emcee,0.79481643
array,0.9390929
south,1.2069114
vapid,1.0457883
jelly,0.9399568
skulk,0.8323974
angst,1.3149028
tubal,1.2734342
lower,1.4721383
crest,1.5663067
sweat,1.487689
cyber,1.3066955
adore,1.6609071
tardy,1.3822894
swami,1.1516199
notch,1.1736501
groom,0.9239741
roach,1.4021598
hitch,0.92786175
young,1.0354211
align,1.3192225
ready,1.550324
frond,1.1390929
strap,1.4587473
puree,1.1688985
realm,1.6190065
venue,0.9727862
swarm,1.2336934
offer,1.199136
seven,1.038013
dryer,1.163283
diary,1.3736501
dryly,0.98401725
drank,1.2388769
acrid,1.3870411
heady,1.3524837
theta,1.3049676
junto,1.025486
pixie,0.9075594
quoth,0.9524838
bonus,1.1079913
shalt,1.3913606
penne,0.86436284
amend,1.374946
datum,1.1667386
build,1.0319655
piano,1.349892
shelf,1.2561555
lodge,1.3161987
suing,1.1110151
rearm,1.3403888
coral,1.5183586
ramen,1.5766739
worth,1.187905
psalm,1.2177106
infer,1.42419
overt,1.4609071
mayor,1.3537797
ovoid,0.7952484
glide,1.3049676
usage,1.4427645
poise,1.4427645
randy,1.3317494
chuck,0.64924407
prank,1.2285097
fishy,0.97969764
tooth,0.75766736
ether,1.275594
drove,1.3326133
idler,1.5369331
swath,1.1952484
stint,1.07473
while,1.263067
begat,1.3818574
apply,1.0034558
slang,1.3066955
tarot,1.3403888
radar,0.9300216
credo,1.461771
aware,1.3019439
canon,1.1153347
shift,1.087689
timer,1.5140389
bylaw,1.0518359
serum,1.4107991
three,1.273866
steak,1.4911447
iliac,1.1477321
shirk,1.1589633
blunt,1.1183585
puppy,0.53390926
penal,1.5157667
joist,1.1369331
bunny,0.73434126
shape,1.4289417
beget,1.0021598
wheel,0.99956805
adept,1.4462203
stunt,0.9926566
stole,1.5818574
topaz,1.136069
chore,1.4656588
fluke,1.1101512
afoot,1.074298
bloat,1.3667387
bully,0.78488123
dense,1.137797
caper,1.5533477
sneer,1.338229
boxer,1.2397408
jumbo,0.7438445
lunge,1.300648
space,1.4587473
avail,1.0241901
short,1.3710583
slurp,1.2552916
loyal,1.1464363
flirt,1.2984881
pizza,0.8388769
conch,0.8928726
tempo,1.313175
droop,0.974946
plate,1.5663067
bible,1.1317495
plunk,0.95161986
afoul,1.250108
savoy,1.1948165
steep,1.1766739
agile,1.537797
stake,1.4911447
dwell,0.99049675
knave,1.2380129
beard,1.4855292
arose,1.7680346
motif,1.0764579
smash,0.9576674
broil,1.3269979
glare,1.6198704
shove,1.2419007
baggy,0.82030237
mammy,0.7075594
swamp,1.0215982
along,1.3304535
rugby,0.98401725
wager,1.4237581
quack,0.8833693
squat,1.1576674
snaky,1.1645788
debit,1.29892
mange,1.3447084
skate,1.4911447
ninth,0.97062635
joust,1.0548596
tramp,1.3205184
spurn,1.2129589
medal,1.4172786
micro,1.2539957
rebel,1.2259179
flank,1.086825
learn,1.7278618
nadir,1.4311016
maple,1.4069115
comfy,0.8825054
remit,1.5140389
gruff,0.7835853
ester,1.3788337
least,1.6838013
mogul,1.0263499
fetch,1.1909287
cause,1.5066955
oaken,1.4643629
aglow,1.1766739
meaty,1.4457884
gaffe,1.0695465
shyly,0.8933045
racer,1.4120951
prowl,1.1654427
thief,1.2768898
stern,1.6103672
poesy,1.3434125
rocky,1.1131749
tweet,0.8514039
waist,1.3110151
spire,1.5136069
grope,1.387473
havoc,1.1049676
patsy,1.2773218
truly,1.3071275
forty,1.2099352
deity,1.3637149
uncle,1.3645788
swish,0.79956806
giver,1.2911447
preen,1.2207344
bevel,0.9287257
lemur,1.4237581
draft,1.2915766
slope,1.4431965
annoy,1.1032398
lingo,1.2172786
bleak,1.3313175
ditty,0.91533476
curly,1.212527
cedar,1.5637149
dirge,1.3866091
grown,1.1032398
horde,1.4319655
drool,1.1053996
shuck,0.9088553
crypt,1.1727862
cumin,1.036717
stock,1.1265659
gravy,1.1282938
locus,1.2285097
wider,1.3408208
breed,1.1088552
quite,1.2336934
chafe,1.2954644
cache,1.2082074
blimp,0.9529158
deign,1.262635
fiend,1.2224622
logic,1.1732181
cheap,1.3555076
elide,1.1818575
rigid,0.93693304
false,1.4850972
renal,1.7278618
pence,1.0539957
rowdy,1.076026
shoot,1.0228941
blaze,1.2591792
envoy,1.2289417
posse,1.1680346
brief,1.3019439
never,1.1326134
abort,1.4483801
mouse,1.3399568
mucky,0.787041
sulky,1.0116631
fiery,1.3667387
media,1.4168466
trunk,1.1719222
yeast,1.5840173
clear,1.6838013
skunk,0.7900648
scalp,1.2825054
bitty,0.87084234
cider,1.45054
koala,1.0531317
duvet,1.1658747
segue,1.0673866
creme,1.1464363
super,1.4315335
grill,1.0613391
after,1.5879049
owner,1.4298056
ember,1.0678185
reach,1.5676026
nobly,1.1036717
empty,1.2025918
speed,1.0483801
gipsy,1.0056156
recur,1.2168467
smock,0.96717066
dread,1.3714902
merge,1.0933045
burst,1.2293737
kappa,0.6388769
amity,1.2691145
shaky,1.0907128
hover,1.3365011
carol,1.5183586
snort,1.4449244
synod,1.1352051
faint,1.2872571
haunt,1.2794816
flour,1.2190065
chair,1.3909287
detox,1.2107991
shrew,1.3321815
tense,1.2660908
plied,1.324838
quark,1.0514039
burly,1.1343412
novel,1.3287257
waxen,1.1861771
stoic,1.3187906
jerky,1.0967603
blitz,0.97796977
beefy,0.84578836
lyric,1.2946005
hussy,0.81295896
towel,1.398704
quilt,1.0574514
below,1.2259179
bingo,1.0526998
wispy,0.9598272
brash,1.300216
scone,1.4449244
toast,1.2457883
easel,1.4017279
saucy,1.2306695
value,1.3904967
spice,1.3455724
honor,1.0578834
route,1.5939525
sharp,1.3343413
bawdy,0.93174946
radii,1.1939524
skull,0.8423326
phony,1.0215982
issue,1.2017279
lager,1.6198704
swell,1.0976242
urine,1.5321814
gassy,0.97408205
trial,1.6017278
flora,1.4142549
upper,1.1658747
latch,1.3179265
wight,0.9447084
brick,1.0371491
retry,1.2872571
holly,0.9265659
decal,1.4820734
grass,1.1598272
shack,1.1041037
dogma,1.1015118
mover,1.3015119
defer,1.0799136
sober,1.4907128
optic,1.2012959
crier,1.2963283
vying,0.8911447
nomad,1.2095033
flute,1.3110151
hippo,0.886825
shark,1.2721382
drier,1.262635
obese,1.1356372
bugle,1.1784017
tawny,1.1822894
chalk,1.1170627
feast,1.4933045
ruddy,0.9032397
pedal,1.438013
scarf,1.3041036
cruel,1.4885529
bleat,1.5321814
tidal,1.4
slush,0.9136069
semen,1.1023759
windy,0.94082075
dusty,1.0924406
sally,1.1317495
igloo,0.98056155
nerdy,1.3952484
jewel,0.84449244
shone,1.4151188
whale,1.3762419
hymen,1.1663067
abuse,1.4285097
fugue,0.875162
elbow,1.2259179
crumb,0.9965443
pansy,1.2267818
welsh,1.2505399
syrup,1.1555076
terse,1.3900648
suave,1.3775378
gamut,1.1365011
swung,0.91533476
drake,1.4574515
freed,1.0829374
afire,1.5792657
shirt,1.3598272
grout,1.2673866
oddly,0.91187906
tithe,1.1904968
plaid,1.2613391
dummy,0.6695464
broom,0.9097192
blind,1.0721382
torch,1.2976242
enemy,1.0064795
again,1.0470842
tying,1.1149029
pesky,1.1399568
alter,1.7784017
gazer,1.3550756
noble,1.3796977
ethos,1.4656588
bride,1.3723543
extol,1.3308855
decor,1.461771
hobby,0.7524838
beast,1.5192225
idiom,0.86090714
utter,1.3045356
these,1.1814255
sixth,1.0142548
alarm,1.1706264
erase,1.4838012
elegy,1.0496761
spunk,0.9386609
piper,1.249676
scaly,1.313175
scold,1.1909287
hefty,1.1775378
chick,0.7313175
sooty,1.036717
canal,1.1114471
whiny,0.9447084
slash,1.1088552
quake,1.1460043
joint,1.1075594
swept,1.2444924
prude,1.324406
heavy,1.2570194
wield,1.2591792
femme,0.6950324
lasso,1.2349892
maize,1.2721382
shale,1.5593952
screw,1.361987
spree,1.2384449
smoky,0.9537797
whiff,0.62203026
scent,1.4423326
glade,1.4181426
spent,1.3982722
prism,1.1861771
stoke,1.3892008
riper,1.2548596
orbit,1.3352052
cocoa,0.8833693
guilt,1.174514
humus,0.75939524
shush,0.6349892
table,1.5321814
smirk,1.1239741
wrong,1.1032398
noisy,1.2548596
alert,1.7784017
shiny,1.1278617
elate,1.4233261
resin,1.6017278
whole,1.2742981
hunch,0.7952484
pixel,1.1809936
polar,1.474298
hotel,1.4786177
sword,1.162851
cleat,1.6103672
mango,1.1792656
rumba,1.1956804
puffy,0.61814255
filly,0.84103674
billy,0.8669546
leash,1.5593952
clout,1.249676
dance,1.4397408
ovate,1.4920087
facet,1.4198704
chili,0.9174946
paint,1.3473002
liner,1.6146868
curio,1.3226782
salty,1.4077754
audio,1.3200864
snake,1.4406048
fable,1.3334774
cloak,1.2440605
navel,1.4306695
spurt,1.2634989
pesto,1.4514039
balmy,1.0967603
flash,1.1926566
unwed,1.1347733
early,1.6704104
churn,1.1537797
weedy,0.88466525
stump,1.0306696
lease,1.412959
witty,0.83930886
wimpy,0.8215983
spoof,0.8099352
saner,1.7149028
blend,1.2488121
salsa,0.9511879
thick,1.012095
warty,1.3062634
manic,1.2319654
blare,1.6056155
squib,0.87170625
spoon,0.95809937
probe,1.3732182
crepe,1.1671706
knack,0.912743
force,1.3913606
debut,1.2168467
order,1.273866
haste,1.5676026
teeth,0.91706264
agent,1.5041037
widen,1.2168467
icily,0.93520516
slice,1.4760259
ingot,1.2254859
clash,1.2967602
juror,0.8647948
blood,0.85917926
abode,1.4146868
throw,1.187905
unity,1.1827214
pivot,1.0721382
slept,1.4406048
troop,1.1032398
spare,1.6267818
sewer,1.1814255
parse,1.6267818
morph,1.0941684
cacti,1.1559396
tacky,1.1416847
spool,1.000432
demon,1.2730021
moody,0.7701944
annex,1.1045356
begin,1.2181425
fuzzy,0.48423326
patch,1.187473
water,1.5822895
lumpy,0.9356372
admin,1.1982721
omega,1.3978401
limit,0.9827214
tabby,0.9788337
macho,1.1693305
aisle,1.675162
skiff,0.72872573
basis,1.0548596
plank,1.1468682
verge,1.0289416
botch,1.0514039
crawl,1.3114471
lousy,1.2151188
slain,1.4565874
cubic,0.787905
raise,1.7568035
wrack,1.1187905
guide,1.2224622
foist,1.2146869
cameo,1.461771
under,1.412527
actor,1.5265659
revue,1.0967603
fraud,1.200864
harpy,1.2475162
scoop,0.9140389
climb,0.99697626
refer,0.92829376
olden,1.42419
clerk,1.3784018
debar,1.4855292
tally,1.1529157
ethic,1.3809935
cairn,1.4647949
tulle,1.2336934
ghoul,1.0613391
hilly,0.91533476
crude,1.3684665
apart,1.199568
scale,1.5892009
older,1.5481641
plain,1.3390929
sperm,1.362851
briny,1.174082
abbot,1.087689
rerun,1.2539957
quest,1.2211663
crisp,1.2509719
bound,1.0008639
befit,1.2285097
drawn,1.2354212
suite,1.4881209
itchy,1.1049676
cheer,1.1909287
bagel,1.3736501
guess,1.0591793
broad,1.3200864
axiom,1.1075594
chard,1.2712743
caput,1.2211663
leant,1.6544276
harsh,1.187905
curse,1.4755939
proud,1.1589633
swing,0.9974082
opine,1.4133909
taste,1.4082073
lupus,0.8963283
gumbo,0.86177105
miner,1.463499
green,1.200864
chasm,1.1455723
lipid,0.875162
topic,1.2012959
armor,1.1792656
brush,1.1049676
crane,1.6414686
mural,1.3602592
abled,1.4038876
habit,1.2393088
bossy,0.8578834
maker,1.4263499
dusky,0.89157665
dizzy,0.6367171
lithe,1.4673866
brook,0.86825055
jazzy,0.60172784
fifty,0.83801293
sense,0.9835853
giant,1.3274298
surly,1.2859612
legal,1.2613391
fatal,1.0578834
flunk,0.89157665
began,1.3313175
prune,1.4021598
small,1.0790497
slant,1.4652268
scoff,0.8462203
torus,1.4047517
ninny,0.7028078
covey,1.1848812
viper,1.3110151
taken,1.461771
moral,1.4535637
vogue,1.1382289
owing,1.0211663
token,1.3598272
entry,1.5235422
booth,0.8686825
voter,1.4609071
chide,1.2526997
elfin,1.3425486
ebony,1.2799137
neigh,1.2665226
minim,0.6539957
melon,1.3930886
kneed,0.95680344
decoy,1.2803456
voila,1.3071275
ankle,1.4535637
arrow,1.1300216
mushy,0.93693304
tribe,1.5006479
cease,1.3265659
eager,1.3460044
birth,1.2082074
graph,1.1969762
odder,1.2695464
terra,1.5049676
weird,1.3408208
tried,1.5451404
clack,0.96069115
color,1.1300216
rough,1.1429806
weigh,1.112743
uncut,0.9174946
ladle,1.2894168
strip,1.3455724
craft,1.3252699
minus,1.1101512
dicey,1.2691145
titan,1.200864
lucid,1.1101512
vicar,1.2915766
dress,1.2535638
ditch,1.0846652
gypsy,0.72699785
pasta,1.1032398
taffy,0.9520518
flame,1.3468683
swoop,0.8043197
aloof,1.0660907
sight,1.1278617
broke,1.3110151
teary,1.6786177
chart,1.3995681
sixty,1.0306696
wordy,1.076026
sheer,1.2643628
leper,1.2600431
nosey,1.4315335
bulge,1.1784017
savor,1.3762419
clamp,1.1442765
funky,0.79179263
foamy,1.0816414
toxic,1.0678185
brand,1.2669547
plumb,0.87084234
dingy,0.98660904
butte,1.0647948
drill,1.0915767
tripe,1.5347732
bicep,1.1939524
tenor,1.6341252
krill,1.0190065
worse,1.4591793
drama,1.0453564
hyena,1.4302375
think,1.0561556
ratio,1.612527
cobra,1.3537797
basil,1.3343413
scrum,1.1481642
bused,1.1956804
phone,1.2976242
court,1.3313175
camel,1.450972
proof,0.90453565
heard,1.5339093
angel,1.4958963
petal,1.5663067
pouty,1.1058315
throb,1.2194384
maybe,1.2730021
fetal,1.5062635
sprig,1.187041
spine,1.3896328
shout,1.2069114
cadet,1.4902807
macro,1.3671706
dodgy,0.7615551
satyr,1.4894168
rarer,1.2228942
binge,1.2181425
trend,1.5032398
nutty,0.9110151
leapt,1.5663067
amiss,1.0768899
split,1.2639309
myrrh,0.8406047
width,0.974946
sonar,1.54946
tower,1.4803456
baron,1.3978401
fever,0.98444927
waver,1.3585314
spark,1.2578833
belie,1.1481642
sloop,1.000432
expel,0.9075594
smote,1.4306695
baler,1.6056155
above,1.3192225
north,1.3416847
wafer,1.3835853
scant,1.3788337
frill,1.0211663
awash,0.9149028
snack,1.1779698
scowl,1.1149029
frail,1.4030237
drift,1.1784017
limbo,1.0941684
fence,0.9939525
motel,1.4436285
ounce,1.375378
wreak,1.3814255
revel,1.174946
talon,1.4889848
prior,1.086825
knelt,1.3490281
cello,1.2323974
flake,1.3053995
debug,1.0583153
anode,1.5369331
crime,1.4194385
salve,1.4600432
scout,1.2367171
imbue,1.1771058
pinky,0.9339093
stave,1.4682505
vague,1.2401727
chock,0.7425486
fight,0.950324
video,1.2505399
stone,1.5395248
teach,1.4941685
cleft,1.3071275
frost,1.2967602
prawn,1.225054
booty,0.8850972
twist,0.9257019
apnea,1.2384449
stiff,0.9295896
plaza,0.8397408
ledge,1.0427645
tweak,1.3079914
board,1.3200864
grant,1.4095032
medic,1.2177106
bacon,1.2298056
cable,1.437581
brawl,1.2332613
slunk,1.0691144
raspy,1.3507559
forum,1.0678185
drone,1.5058315
women,1.1969762
mucus,0.78920084
boast,1.3537797
toddy,0.9231101
coven,1.2423326
tumor,1.2665226
truer,1.3088553
wrath,1.2898488
stall,1.2384449
steam,1.5326134
axial,0.97149026
purer,1.1680346
daily,1.2920086
trail,1.6017278
niche,1.3304535
mealy,1.437581
juice,1.1382289
nylon,0.9887689
plump,0.7563715
merry,1.1330453
flail,1.0419006
papal,0.83282936
wheat,1.3844492
berry,1.1196544
cower,1.3857452
erect,1.3032397
brute,1.4185746
leggy,1.0483801
snipe,1.3896328
sinew,1.3239741
skier,1.4514039
penny,1.0272138
jumpy,0.6673866
rally,1.22635
umbra,1.1956804
scary,1.3948164
modem,1.0371491
gross,1.0578834
avian,0.9775378
greed,1.1231102
satin,1.4647949
tonic,1.2894168
parka,0.99697626
sniff,0.87904966
livid,0.7900648
stark,1.3965442
trump,1.12527
giddy,0.75334775
reuse,1.299352
taboo,1.087689
avoid,1.187041
quote,1.2449244
devil,1.2397408
liken,1.3403888
gloss,0.9762419
gayer,1.5200864
beret,1.2341253
noise,1.5308856
gland,1.199568
dealt,1.5766739
sling,1.1935205
rumor,0.98660904
opera,1.65054
thigh,0.862203
tonga,1.338661
flare,1.5796976
wound,0.96933043
white,1.2712743
bulky,0.86004317
etude,1.1079913
horse,1.5390929
circa,1.2345573
paddy,0.8863931
inbox,0.9390929
fizzy,0.5663067
grain,1.4008639
exert,1.1257019
surge,1.411663
gleam,1.3870411
belle,0.88077754
salvo,1.2946005
crush,1.1831534
fruit,1.2159827
sappy,0.9926566
taker,1.5857451
tract,1.2431965
ovine,1.3282937
